0,1,2,3,4,5,6,7,8,9,10,11,12
0.04063960478515466,0.04471343805438527,0.044102009037289946,0.041296720846204726,0.0454422289140447,0.04278371761268179,0.04453756169391193,0.0432453982479174,0.0471679662249217,0.04585474662333333,0.04591474497638909,0.03974917515760684,0.04056662745609385
0.07279930827051967,0.0774788595601491,0.07783084108646918,0.07423492359109823,0.0803385584862874,0.0753251579302261,0.0760421068551235,0.07514257189258713,0.0789236850913628,0.07715450896202825,0.07833562766046351,0.07028469489072117,0.07186546960599358
0.09477428406895755,0.09878058974447337,0.09912008682339725,0.09700265589651497,0.10283154187042709,0.09708974676122831,0.09620651100704923,0.09602504379452916,0.09816929512637405,0.09650959881530949,0.09810311522743861,0.09127119602331146,0.09285985385289541
0.10378697344193932,0.10663931243722853,0.10602296546169997,0.1065127249860923,0.11049627977690316,0.10565403723139215,0.10355224372095434,0.10394520784340094,0.10418602699869894,0.10298157657559674,0.10419676307290701,0.10028299807385328,0.10123990197467013
0.10266480459952543,0.1043066111356781,0.10263499354163627,0.10545833409724552,0.10715806571903194,0.10399699255130801,0.10131543216219706,0.10203271445791397,0.1007774036928056,0.10012081898130333,0.10065533613804314,0.0998186178211757,0.0999636953363247
0.0951809171748705,0.09575854884391177,0.09343226101682837,0.09765774934811938,0.09736545316093467,0.09597379259745978,0.09327715590010702,0.0941019401915265,0.09195861087442857,0.09179065688103782,0.09169504069013429,0.0932683683116587,0.09273122729313245
0.08447237121415357,0.08420887899796667,0.0817398055162516,0.08637938913771606,0.08468031958561399,0.08477214580185971,0.0824399986058546,0.08322590205016445,0.08074466731597199,0.08094570099912218,0.0804167975685877,0.08350224067842625,0.0825318416198307
0.07271347096634558,0.07184064369753905,0.06963967354732208,0.07393989813701196,0.07143512957519245,0.0725960218076234,0.07082271103335765,0.07148932843367671,0.06906635622772768,0.06951115435204744,0.06875973998388622,0.07255166821571365,0.07139440578416285
0.061234513922740055,0.0599598158253844,0.05827170655359538,0.06178395662983861,0.05896136115219075,0.060788889246401655,0.059626505565348,0.06014220617770552,0.05801383409485468,0.05859664966171444,0.05778896762185398,0.06169330793084637,0.060538624584087174
0.05074898128827049,0.04924262329509081,0.048160180170808205,0.05069976970343693,0.04789961229737062,0.05006495778201739,0.049473846973615884,0.049838059953084726,0.04811264781520169,0.04875437967700689,0.04799878304415922,0.051639632031427886,0.05060838764465388
0.04156465723858119,0.039957647886838324,0.03946494538626088,0.041033345501148434,0.03846156052122607,0.040724421259440396,0.04061598646159231,0.04084517938906911,0.03954338728122018,0.04018998147603712,0.039544448670370116,0.04272315443386791,0.04187678814200604
0.033744256605142284,0.032131902125734586,0.032149314254290455,0.032858118304501464,0.03061718744258844,0.03281777778309895,0.03308524474025057,0.033203254052687294,0.03229346714536284,0.032911039579935776,0.03239711846288522,0.035040327531760895,0.03439690000768368
0.02721563336969746,0.025663267110656966,0.026083175346473243,0.026094867000356195,0.024216322761426677,0.026258917210976958,0.026796783540333276,0.026828824730829183,0.026253539086324194,0.02682302505708274,0.02643928466083539,0.028552631490180325,0.028102585196255036
0.02184215751166861,0.020391322022039585,0.021102177568433553,0.0205902099020007,0.0190619010246532,0.02089747112949864,0.02161215279366466,0.02158151871759643,0.021274848406672358,0.021787365921937012,0.02151986372809684,0.023152732652453083,0.022871502735201527
0.01746489442433652,0.01613907670465057,0.017039370079004263,0.016164651460513466,0.014950930190121212,0.01656216416645077,0.017376557932360034,0.017303100546843364,0.017201191172593656,0.017654455081717087,0.01748390678892283,0.018705278080071847,0.018562189262440663
0.013926152588571276,0.012735687284218882,0.013740529053850028,0.012639895025651651,0.011695245171670908,0.013084919958336837,0.013939164440997392,0.01383886451021995,0.013885270676028225,0.014281008667316599,0.014187211110913473,0.015070527679358327,0.01503443933587123
0.011081358564488941,0.010027400577491729,0.01107030369272786,0.009852831822213247,0.00913030487127306,0.010312875290843083,0.01116299446062222,0.011048134642391105,0.01119593134569778,0.011538115275622629,0.01150237635262738,0.012116964296359988,0.012159447739576985
0.008803974336371275,0.007881590178061653,0.008913482356289812,0.007661413264159363,0.007117335723916478,0.008113181464035765,0.008928744340284425,0.008808371960944895,0.009020327811267171,0.00931401423885014,0.009320267579133406,0.009727145241351988,0.009823962103720283
0.006986495283836028,0.00618698850181659,0.00717386568910931,0.0059458650825699524,0.00554206324814073,0.006373753335100076,0.007135252737210231,0.007015742677306734,0.0072634659422188075,0.007514067428288408,0.007549188709689262,0.0077996080137338435,0.007931114649743474
0.005539406795507242,0.0048520127952659635,0.0057721273906751165,0.004607437186752119,0.004311923983076955,0.005001926659713884,0.005698273440624105,0.005583885364351574,0.005846523661982137,0.006059372662749246,0.0061130550516877895,0.006248612334653451,0.006399546839161921
0.004389214328971323,0.003802295772370813,0.00464339351161888,0.0035660210780302988,0.0033528071815008514,0.003922189321273235,0.004548516047935796,0.004441893548802197,0.004704731069045848,0.004884836190134921,0.0049492545041141004,0.005002806396915194,0.0051617667873631815
0.003476178692072462,0.002978037348855059,0.003734901774861646,0.002757404168219692,0.0026058690357875754,0.003073645925086932,0.0036294891610983444,0.003532080431881499,0.003785218144956772,0.0039371431331438255,0.004006544382094805,0.004003455575678264,0.004162263479312669
0.0027520927376403306,0.0023314945329007235,0.003003899382283205,0.002130576952314432,0.0020246692824201296,0.00240756422142809,0.0028954235250211726,0.0028078211293733864,0.003045025772661816,0.003172844391105683,0.0032431409530367366,0.00320258986806265,0.003355652967120297
0.0021782607791774144,0.0018247517225083417,0.002415830612283055,0.0016452950367897982,0.0015727180173212946,0.0018851674133918961,0.0023094031367636232,0.002231609588093943,0.002449358340938164,0.0025566543743615,0.0026250574333640396,0.002561254835745766,0.0027049873286455247
0.0017237425094950689,0.001427816073376189,0.0019428121765526095,0.0012699738497661118,0.0012214362188628328,0.0014757315441758722,0.0018417489834572933,0.0017733786782543899,0.001970094282694439,0.0020599869191717354,0.0021246948592872086,0.0020479499013275255,0.002180276348175633
0.0013638694335618067,0.001117031469921226,0.0015623703254982108,0.0009799256718809968,0.0009484937287518191,0.0011549908212588498,0.00146865604744602,0.001409084962359423,0.0015845405327337835,0.0016597226988099686,0.001719666417973706,0.0016372808182661925,0.0017572288068589913
0.0010790150537901178,0.0008737805730560561,0.001256405170240274,0.0007559142591458307,0.0007364733055714661,0.0009038261064762993,0.0011710630004680435,0.0011195368815761053,0.0012744039392823044,0.0013371859569687582,0.0013918266519647976,0.0013088227117710632,0.0014161990308732269
0.0008535886833114973,0.0006834355376197503,0.0010103468991113508,0.0005829876595562474,0.000571807104642733,0.0007072005580371125,0.0009337255657718955,0.0008894359706456147,0.0010249489387821732,0.0010773029568592288,0.0011264752372909083,0.0010461753555177436,0.0011413153569458574
0.0006752198194484554,0.0005345171752154391,0.0008124713188668834,0.00044954609878335725,0.00044393585266946407,0.0005533040801408315,0.0007444629154325372,0.0007065988982813197,0.0008243116778873404,0.0008679142870189046,0.0009117068507385989,0.0008361865609028305,0.0009197647867182109
0.0005341013701000938,0.0004180254449339015,0.0006533462439111448,0.00034660374813423416,0.0003446473850220924,0.0004328704049201467,0.000593548252982755,0.0005613299651608124,0.000662943691852928,0.0006992153574382565,0.0007378818921208812,0.0006683186342078478,0.0007412090534498523
0.0004224633358413808,0.0003269088563665459,0.0005253845853292191,0.0002672077073006651,0.0002675581590099983,0.00033863477407602337,0.0004732179781678868,0.00044591710893930353,0.0005331618689264273,0.000563302568904458,0.0005971964437519674,0.0005341343952320152,0.0005973097841721173
0.00033415251298456666,0.0002556454160572189,0.00042248404145671755,0.00020598290714873732,0.00020770790528153472,0.00026490491681636745,0.0003772774986329816,0.0003542283451401291,0.00042878506153993227,0.0004538059693827703,0.00048333331880833863,0.00042688186751016336,0.0004813434123971683
0.0002642977214639343,0.0001999125162972944,0.00033973685949995167,0.00015877695142810022,0.00016124333674078867,0.0002072226210709779,0.0003007853128772373,0.0002813893432382807,0.00034484103188374117,0.00036559234818211425,0.00039117915565636704,0.00034115968263943733,0.00038788946754351
0.00020904365580298414,0.0001563273834941136,0.0002731961760376771,0.00012238373557639363,0.0001251716939321951,0.00016209733611747233,0.00023980019871291342,0.00022352623779052557,0.0002773303236156755,0.0002945255037897927,0.00031659519092638156,0.0002726480924584101,0.00031257859521281256
0.00016533958458507102,0.00012224329314936618,0.00021968797932087668,9.432883998518768e-05,9.716890353065438e-05,0.00012679680947516524,0.00019117911763434268,0.00017756071340110295,0.00022303611527241745,0.00023727281123197132,0.00025623159801170883,0.0002178930665179609,0.00025188905339549163
0.0001307717651841618,9.558973799389035e-05,0.00017665982452408195,7.270317290374544e-05,7.543035949915226e-05,9.918274372742603e-05,0.00015241578500269746,0.00014104687572940124,0.00017937116404671472,0.00019114922281796405,0.0002073771497626641,0.00017413319972171883,0.00020298246718877735
0.00010343062855513893,7.47471674275025e-05,0.00014205913912583937,5.603418456941571e-05,5.855492044681091e-05,7.758190788634579e-05,0.00012151179425571198,0.00011204146637866002,0.00014425463966249297,0.00015399150032955112,0.0001678375052245943,0.0001391610600512394,0.00016357133003732564
8.180557756761692e-05,5.844887768806577e-05,0.00011423534188964227,4.318626882489003e-05,4.545476510057382e-05,6.068512223533469e-05,9.687377092874676e-05,8.900065141653883e-05,0.00011601303026199171,0.00012405684355986244,0.00013583668151080432,0.0001112121935419394,0.00013181215012750405
6.470169111570429e-05,4.570420093638971e-05,9.186112142599516e-05,3.32837981641873e-05,3.528536215770624e-05,4.746812842719425e-05,7.723132232998523e-05,7.069796856382945e-05,9.33004261031835e-05,9.994119590167692e-05,0.00010993730020190884,8.887631059633155e-05,0.00010621929801633403
5.117379197222193e-05,3.573838871127625e-05,7.38691271140183e-05,2.5651685265795252e-05,2.7391077768348787e-05,3.712962657772581e-05,6.157159121719485e-05,5.6159110378359145e-05,7.503439752553457e-05,8.051341477487306e-05,8.897603395065796e-05,7.102624491477373e-05,8.559555608306932e-05
4.047426995783353e-05,2.79455725283322e-05,5.9401056568149805e-05,1.9769501664129132e-05,2.1262935260526482e-05,2.904276862735835e-05,4.9087060996290626e-05,4.4610097487421295e-05,6.034441977430198e-05,6.486223001638245e-05,7.201135797871287e-05,5.6761142617859106e-05,6.897613820646884e-05
3.201179714848687e-05,2.185196343679072e-05,4.7766713171135885e-05,1.5236074370224225e-05,1.6505815732131754e-05,2.271719366704819e-05,3.913393359289879e-05,3.5436097567147515e-05,4.853039135983091e-05,5.225350829538132e-05,5.828126185832251e-05,4.5361039358423206e-05,5.558357060050434e-05
2.531866512029782e-05,1.7087065596169312e-05,3.8411081732474476e-05,1.174217535427502e-05,1.2812991493471967e-05,1.776931877796122e-05,3.119894082859653e-05,2.8148706116745992e-05,3.902927154639075e-05,4.209582232196351e-05,4.7169023298879856e-05,3.625054746767112e-05,4.479132854669635e-05
2.0024945736932493e-05,1.3361160831522738e-05,3.0887852261309734e-05,9.049458573752894e-06,9.94635413563875e-06,1.3899092906793746e-05,2.4872881892125703e-05,2.2359951908739018e-05,3.1388248348592625e-05,3.3912711664946554e-05,3.817550721777752e-05,2.896982883627205e-05,3.6094530959926644e-05
1.583805122319019e-05,1.0447699318493816e-05,2.4838129145648357e-05,6.974218119233826e-06,7.721064487564016e-06,1.0871809359934933e-05,1.9829524567841258e-05,1.776164592321059e-05,2.524315901323574e-05,2.7320335045060742e-05,3.08967461742204e-05,2.315139337705627e-05,2.9086323544971463e-05
1.2526566021326936e-05,8.169528071922193e-06,1.9973310238568945e-05,5.374865610603739e-06,5.993635893849248e-06,8.503877020162856e-06,1.58087834760822e-05,1.4108975867946272e-05,2.0301134944375777e-05,2.2009466407540413e-05,2.500579531123104e-05,1.8501554863942307e-05,2.343884666236972e-05
9.907458072917729e-06,6.388121237110056e-06,1.606131919247057e-05,4.1422761418632205e-06,4.652683091962408e-06,6.6516891562965245e-06,1.2603308570102739e-05,1.1207473742658761e-05,1.632664417218929e-05,1.773099057767803e-05,2.0238046867231116e-05,1.4785609802440428e-05,1.8887898077302938e-05
7.835963403545335e-06,4.9951581148477906e-06,1.2915534304258246e-05,3.192346256633728e-06,3.611740546958512e-06,5.202915791891437e-06,1.0047792675762542e-05,8.902663100908691e-06,1.313026628626719e-05,1.4284218317576407e-05,1.637934466947844e-05,1.1815992198608499e-05,1.522057338064875e-05
